segment,origin_id,origin_index,segment_lo,segment_hi,target_end_index,index_in_segment
train,Climate:h4:f2:o608,608,0,636,612,True
train,Climate:h4:f2:o609,609,0,636,613,True
train,Climate:h4:f2:o610,610,0,636,614,True
train,Climate:h4:f2:o611,611,0,636,615,True
train,Climate:h4:f2:o612,612,0,636,616,True
train,Climate:h4:f2:o613,613,0,636,617,True
train,Climate:h4:f2:o614,614,0,636,618,True
train,Climate:h4:f2:o615,615,0,636,619,True
train,Climate:h4:f2:o616,616,0,636,620,True
train,Climate:h4:f2:o617,617,0,636,621,True
train,Climate:h4:f2:o618,618,0,636,622,True
train,Climate:h4:f2:o619,619,0,636,623,True
train,Climate:h4:f2:o620,620,0,636,624,True
train,Climate:h4:f2:o621,621,0,636,625,True
train,Climate:h4:f2:o622,622,0,636,626,True
train,Climate:h4:f2:o623,623,0,636,627,True
train,Climate:h4:f2:o624,624,0,636,628,True
train,Climate:h4:f2:o625,625,0,636,629,True
train,Climate:h4:f2:o626,626,0,636,630,True
train,Climate:h4:f2:o627,627,0,636,631,True
train,Climate:h4:f2:o628,628,0,636,632,True
train,Climate:h4:f2:o629,629,0,636,633,True
train,Climate:h4:f2:o630,630,0,636,634,True
train,Climate:h4:f2:o631,631,0,636,635,True
train,Climate:h4:f2:o632,632,0,636,636,True
calibration,Climate:h4:f2:o636,636,636,763,640,True
calibration,Climate:h4:f2:o637,637,636,763,641,True
calibration,Climate:h4:f2:o638,638,636,763,642,True
calibration,Climate:h4:f2:o639,639,636,763,643,True
calibration,Climate:h4:f2:o640,640,636,763,644,True
calibration,Climate:h4:f2:o641,641,636,763,645,True
calibration,Climate:h4:f2:o642,642,636,763,646,True
calibration,Climate:h4:f2:o643,643,636,763,647,True
calibration,Climate:h4:f2:o644,644,636,763,648,True
calibration,Climate:h4:f2:o645,645,636,763,649,True
calibration,Climate:h4:f2:o646,646,636,763,650,True
calibration,Climate:h4:f2:o647,647,636,763,651,True
calibration,Climate:h4:f2:o648,648,636,763,652,True
calibration,Climate:h4:f2:o649,649,636,763,653,True
calibration,Climate:h4:f2:o650,650,636,763,654,True
calibration,Climate:h4:f2:o651,651,636,763,655,True
calibration,Climate:h4:f2:o652,652,636,763,656,True
calibration,Climate:h4:f2:o653,653,636,763,657,True
calibration,Climate:h4:f2:o654,654,636,763,658,True
calibration,Climate:h4:f2:o655,655,636,763,659,True
calibration,Climate:h4:f2:o656,656,636,763,660,True
calibration,Climate:h4:f2:o657,657,636,763,661,True
calibration,Climate:h4:f2:o658,658,636,763,662,True
calibration,Climate:h4:f2:o659,659,636,763,663,True
calibration,Climate:h4:f2:o660,660,636,763,664,True
calibration,Climate:h4:f2:o661,661,636,763,665,True
calibration,Climate:h4:f2:o662,662,636,763,666,True
calibration,Climate:h4:f2:o663,663,636,763,667,True
calibration,Climate:h4:f2:o664,664,636,763,668,True
calibration,Climate:h4:f2:o665,665,636,763,669,True
calibration,Climate:h4:f2:o666,666,636,763,670,True
calibration,Climate:h4:f2:o667,667,636,763,671,True
calibration,Climate:h4:f2:o668,668,636,763,672,True
calibration,Climate:h4:f2:o669,669,636,763,673,True
calibration,Climate:h4:f2:o670,670,636,763,674,True
calibration,Climate:h4:f2:o671,671,636,763,675,True
calibration,Climate:h4:f2:o672,672,636,763,676,True
calibration,Climate:h4:f2:o673,673,636,763,677,True
calibration,Climate:h4:f2:o674,674,636,763,678,True
calibration,Climate:h4:f2:o675,675,636,763,679,True
calibration,Climate:h4:f2:o676,676,636,763,680,True
calibration,Climate:h4:f2:o677,677,636,763,681,True
calibration,Climate:h4:f2:o678,678,636,763,682,True
calibration,Climate:h4:f2:o679,679,636,763,683,True
calibration,Climate:h4:f2:o680,680,636,763,684,True
calibration,Climate:h4:f2:o681,681,636,763,685,True
calibration,Climate:h4:f2:o682,682,636,763,686,True
calibration,Climate:h4:f2:o683,683,636,763,687,True
calibration,Climate:h4:f2:o684,684,636,763,688,True
calibration,Climate:h4:f2:o685,685,636,763,689,True
calibration,Climate:h4:f2:o686,686,636,763,690,True
calibration,Climate:h4:f2:o687,687,636,763,691,True
calibration,Climate:h4:f2:o688,688,636,763,692,True
calibration,Climate:h4:f2:o689,689,636,763,693,True
calibration,Climate:h4:f2:o690,690,636,763,694,True
calibration,Climate:h4:f2:o691,691,636,763,695,True
calibration,Climate:h4:f2:o692,692,636,763,696,True
calibration,Climate:h4:f2:o693,693,636,763,697,True
calibration,Climate:h4:f2:o694,694,636,763,698,True
calibration,Climate:h4:f2:o695,695,636,763,699,True
calibration,Climate:h4:f2:o696,696,636,763,700,True
calibration,Climate:h4:f2:o697,697,636,763,701,True
calibration,Climate:h4:f2:o698,698,636,763,702,True
calibration,Climate:h4:f2:o699,699,636,763,703,True
calibration,Climate:h4:f2:o700,700,636,763,704,True
calibration,Climate:h4:f2:o701,701,636,763,705,True
calibration,Climate:h4:f2:o702,702,636,763,706,True
calibration,Climate:h4:f2:o703,703,636,763,707,True
calibration,Climate:h4:f2:o704,704,636,763,708,True
calibration,Climate:h4:f2:o705,705,636,763,709,True
calibration,Climate:h4:f2:o706,706,636,763,710,True
calibration,Climate:h4:f2:o707,707,636,763,711,True
calibration,Climate:h4:f2:o708,708,636,763,712,True
calibration,Climate:h4:f2:o709,709,636,763,713,True
calibration,Climate:h4:f2:o710,710,636,763,714,True
calibration,Climate:h4:f2:o711,711,636,763,715,True
calibration,Climate:h4:f2:o712,712,636,763,716,True
calibration,Climate:h4:f2:o713,713,636,763,717,True
calibration,Climate:h4:f2:o714,714,636,763,718,True
calibration,Climate:h4:f2:o715,715,636,763,719,True
calibration,Climate:h4:f2:o716,716,636,763,720,True
calibration,Climate:h4:f2:o717,717,636,763,721,True
calibration,Climate:h4:f2:o718,718,636,763,722,True
calibration,Climate:h4:f2:o719,719,636,763,723,True
calibration,Climate:h4:f2:o720,720,636,763,724,True
calibration,Climate:h4:f2:o721,721,636,763,725,True
calibration,Climate:h4:f2:o722,722,636,763,726,True
calibration,Climate:h4:f2:o723,723,636,763,727,True
calibration,Climate:h4:f2:o724,724,636,763,728,True
calibration,Climate:h4:f2:o725,725,636,763,729,True
calibration,Climate:h4:f2:o726,726,636,763,730,True
calibration,Climate:h4:f2:o727,727,636,763,731,True
calibration,Climate:h4:f2:o728,728,636,763,732,True
calibration,Climate:h4:f2:o729,729,636,763,733,True
calibration,Climate:h4:f2:o730,730,636,763,734,True
calibration,Climate:h4:f2:o731,731,636,763,735,True
calibration,Climate:h4:f2:o732,732,636,763,736,True
calibration,Climate:h4:f2:o733,733,636,763,737,True
calibration,Climate:h4:f2:o734,734,636,763,738,True
calibration,Climate:h4:f2:o735,735,636,763,739,True
calibration,Climate:h4:f2:o736,736,636,763,740,True
calibration,Climate:h4:f2:o737,737,636,763,741,True
calibration,Climate:h4:f2:o738,738,636,763,742,True
calibration,Climate:h4:f2:o739,739,636,763,743,True
calibration,Climate:h4:f2:o740,740,636,763,744,True
calibration,Climate:h4:f2:o741,741,636,763,745,True
calibration,Climate:h4:f2:o742,742,636,763,746,True
calibration,Climate:h4:f2:o743,743,636,763,747,True
calibration,Climate:h4:f2:o744,744,636,763,748,True
calibration,Climate:h4:f2:o745,745,636,763,749,True
calibration,Climate:h4:f2:o746,746,636,763,750,True
calibration,Climate:h4:f2:o747,747,636,763,751,True
calibration,Climate:h4:f2:o748,748,636,763,752,True
calibration,Climate:h4:f2:o749,749,636,763,753,True
calibration,Climate:h4:f2:o750,750,636,763,754,True
calibration,Climate:h4:f2:o751,751,636,763,755,True
calibration,Climate:h4:f2:o752,752,636,763,756,True
calibration,Climate:h4:f2:o753,753,636,763,757,True
calibration,Climate:h4:f2:o754,754,636,763,758,True
calibration,Climate:h4:f2:o755,755,636,763,759,True
calibration,Climate:h4:f2:o756,756,636,763,760,True
calibration,Climate:h4:f2:o757,757,636,763,761,True
calibration,Climate:h4:f2:o758,758,636,763,762,True
calibration,Climate:h4:f2:o759,759,636,763,763,True
decision,Climate:h4:f2:o763,763,763,1017,767,True
decision,Climate:h4:f2:o764,764,763,1017,768,True
decision,Climate:h4:f2:o765,765,763,1017,769,True
decision,Climate:h4:f2:o766,766,763,1017,770,True
decision,Climate:h4:f2:o767,767,763,1017,771,True
decision,Climate:h4:f2:o768,768,763,1017,772,True
decision,Climate:h4:f2:o769,769,763,1017,773,True
decision,Climate:h4:f2:o770,770,763,1017,774,True
decision,Climate:h4:f2:o771,771,763,1017,775,True
decision,Climate:h4:f2:o772,772,763,1017,776,True
decision,Climate:h4:f2:o773,773,763,1017,777,True
decision,Climate:h4:f2:o774,774,763,1017,778,True
decision,Climate:h4:f2:o775,775,763,1017,779,True
decision,Climate:h4:f2:o776,776,763,1017,780,True
decision,Climate:h4:f2:o777,777,763,1017,781,True
decision,Climate:h4:f2:o778,778,763,1017,782,True
decision,Climate:h4:f2:o779,779,763,1017,783,True
decision,Climate:h4:f2:o780,780,763,1017,784,True
decision,Climate:h4:f2:o781,781,763,1017,785,True
decision,Climate:h4:f2:o782,782,763,1017,786,True
decision,Climate:h4:f2:o783,783,763,1017,787,True
decision,Climate:h4:f2:o784,784,763,1017,788,True
decision,Climate:h4:f2:o785,785,763,1017,789,True
decision,Climate:h4:f2:o786,786,763,1017,790,True
decision,Climate:h4:f2:o787,787,763,1017,791,True
decision,Climate:h4:f2:o788,788,763,1017,792,True
decision,Climate:h4:f2:o789,789,763,1017,793,True
decision,Climate:h4:f2:o790,790,763,1017,794,True
decision,Climate:h4:f2:o791,791,763,1017,795,True
decision,Climate:h4:f2:o792,792,763,1017,796,True
decision,Climate:h4:f2:o793,793,763,1017,797,True
decision,Climate:h4:f2:o794,794,763,1017,798,True
decision,Climate:h4:f2:o795,795,763,1017,799,True
decision,Climate:h4:f2:o796,796,763,1017,800,True
decision,Climate:h4:f2:o797,797,763,1017,801,True
decision,Climate:h4:f2:o798,798,763,1017,802,True
decision,Climate:h4:f2:o799,799,763,1017,803,True
decision,Climate:h4:f2:o800,800,763,1017,804,True
decision,Climate:h4:f2:o801,801,763,1017,805,True
decision,Climate:h4:f2:o802,802,763,1017,806,True
decision,Climate:h4:f2:o803,803,763,1017,807,True
decision,Climate:h4:f2:o804,804,763,1017,808,True
decision,Climate:h4:f2:o805,805,763,1017,809,True
decision,Climate:h4:f2:o806,806,763,1017,810,True
decision,Climate:h4:f2:o807,807,763,1017,811,True
decision,Climate:h4:f2:o808,808,763,1017,812,True
decision,Climate:h4:f2:o809,809,763,1017,813,True
decision,Climate:h4:f2:o810,810,763,1017,814,True
decision,Climate:h4:f2:o811,811,763,1017,815,True
decision,Climate:h4:f2:o812,812,763,1017,816,True
decision,Climate:h4:f2:o813,813,763,1017,817,True
decision,Climate:h4:f2:o814,814,763,1017,818,True
decision,Climate:h4:f2:o815,815,763,1017,819,True
decision,Climate:h4:f2:o816,816,763,1017,820,True
decision,Climate:h4:f2:o817,817,763,1017,821,True
decision,Climate:h4:f2:o818,818,763,1017,822,True
decision,Climate:h4:f2:o819,819,763,1017,823,True
decision,Climate:h4:f2:o820,820,763,1017,824,True
decision,Climate:h4:f2:o821,821,763,1017,825,True
decision,Climate:h4:f2:o822,822,763,1017,826,True
decision,Climate:h4:f2:o823,823,763,1017,827,True
decision,Climate:h4:f2:o824,824,763,1017,828,True
decision,Climate:h4:f2:o825,825,763,1017,829,True
decision,Climate:h4:f2:o826,826,763,1017,830,True
decision,Climate:h4:f2:o827,827,763,1017,831,True
decision,Climate:h4:f2:o828,828,763,1017,832,True
decision,Climate:h4:f2:o829,829,763,1017,833,True
decision,Climate:h4:f2:o830,830,763,1017,834,True
decision,Climate:h4:f2:o831,831,763,1017,835,True
decision,Climate:h4:f2:o832,832,763,1017,836,True
decision,Climate:h4:f2:o833,833,763,1017,837,True
decision,Climate:h4:f2:o834,834,763,1017,838,True
decision,Climate:h4:f2:o835,835,763,1017,839,True
decision,Climate:h4:f2:o836,836,763,1017,840,True
decision,Climate:h4:f2:o837,837,763,1017,841,True
decision,Climate:h4:f2:o838,838,763,1017,842,True
decision,Climate:h4:f2:o839,839,763,1017,843,True
decision,Climate:h4:f2:o840,840,763,1017,844,True
decision,Climate:h4:f2:o841,841,763,1017,845,True
decision,Climate:h4:f2:o842,842,763,1017,846,True
decision,Climate:h4:f2:o843,843,763,1017,847,True
decision,Climate:h4:f2:o844,844,763,1017,848,True
decision,Climate:h4:f2:o845,845,763,1017,849,True
decision,Climate:h4:f2:o846,846,763,1017,850,True
decision,Climate:h4:f2:o847,847,763,1017,851,True
decision,Climate:h4:f2:o848,848,763,1017,852,True
decision,Climate:h4:f2:o849,849,763,1017,853,True
decision,Climate:h4:f2:o850,850,763,1017,854,True
decision,Climate:h4:f2:o851,851,763,1017,855,True
decision,Climate:h4:f2:o852,852,763,1017,856,True
decision,Climate:h4:f2:o853,853,763,1017,857,True
decision,Climate:h4:f2:o854,854,763,1017,858,True
decision,Climate:h4:f2:o855,855,763,1017,859,True
decision,Climate:h4:f2:o856,856,763,1017,860,True
decision,Climate:h4:f2:o857,857,763,1017,861,True
decision,Climate:h4:f2:o858,858,763,1017,862,True
decision,Climate:h4:f2:o859,859,763,1017,863,True
decision,Climate:h4:f2:o860,860,763,1017,864,True
decision,Climate:h4:f2:o861,861,763,1017,865,True
decision,Climate:h4:f2:o862,862,763,1017,866,True
decision,Climate:h4:f2:o863,863,763,1017,867,True
decision,Climate:h4:f2:o864,864,763,1017,868,True
decision,Climate:h4:f2:o865,865,763,1017,869,True
decision,Climate:h4:f2:o866,866,763,1017,870,True
decision,Climate:h4:f2:o867,867,763,1017,871,True
decision,Climate:h4:f2:o868,868,763,1017,872,True
decision,Climate:h4:f2:o869,869,763,1017,873,True
decision,Climate:h4:f2:o870,870,763,1017,874,True
decision,Climate:h4:f2:o871,871,763,1017,875,True
decision,Climate:h4:f2:o872,872,763,1017,876,True
decision,Climate:h4:f2:o873,873,763,1017,877,True
decision,Climate:h4:f2:o874,874,763,1017,878,True
decision,Climate:h4:f2:o875,875,763,1017,879,True
decision,Climate:h4:f2:o876,876,763,1017,880,True
decision,Climate:h4:f2:o877,877,763,1017,881,True
decision,Climate:h4:f2:o878,878,763,1017,882,True
decision,Climate:h4:f2:o879,879,763,1017,883,True
decision,Climate:h4:f2:o880,880,763,1017,884,True
decision,Climate:h4:f2:o881,881,763,1017,885,True
decision,Climate:h4:f2:o882,882,763,1017,886,True
decision,Climate:h4:f2:o883,883,763,1017,887,True
decision,Climate:h4:f2:o884,884,763,1017,888,True
decision,Climate:h4:f2:o885,885,763,1017,889,True
decision,Climate:h4:f2:o886,886,763,1017,890,True
decision,Climate:h4:f2:o887,887,763,1017,891,True
decision,Climate:h4:f2:o888,888,763,1017,892,True
decision,Climate:h4:f2:o889,889,763,1017,893,True
decision,Climate:h4:f2:o890,890,763,1017,894,True
decision,Climate:h4:f2:o891,891,763,1017,895,True
decision,Climate:h4:f2:o892,892,763,1017,896,True
decision,Climate:h4:f2:o893,893,763,1017,897,True
decision,Climate:h4:f2:o894,894,763,1017,898,True
decision,Climate:h4:f2:o895,895,763,1017,899,True
decision,Climate:h4:f2:o896,896,763,1017,900,True
decision,Climate:h4:f2:o897,897,763,1017,901,True
decision,Climate:h4:f2:o898,898,763,1017,902,True
decision,Climate:h4:f2:o899,899,763,1017,903,True
decision,Climate:h4:f2:o900,900,763,1017,904,True
decision,Climate:h4:f2:o901,901,763,1017,905,True
decision,Climate:h4:f2:o902,902,763,1017,906,True
decision,Climate:h4:f2:o903,903,763,1017,907,True
decision,Climate:h4:f2:o904,904,763,1017,908,True
decision,Climate:h4:f2:o905,905,763,1017,909,True
decision,Climate:h4:f2:o906,906,763,1017,910,True
decision,Climate:h4:f2:o907,907,763,1017,911,True
decision,Climate:h4:f2:o908,908,763,1017,912,True
decision,Climate:h4:f2:o909,909,763,1017,913,True
decision,Climate:h4:f2:o910,910,763,1017,914,True
decision,Climate:h4:f2:o911,911,763,1017,915,True
decision,Climate:h4:f2:o912,912,763,1017,916,True
decision,Climate:h4:f2:o913,913,763,1017,917,True
decision,Climate:h4:f2:o914,914,763,1017,918,True
decision,Climate:h4:f2:o915,915,763,1017,919,True
decision,Climate:h4:f2:o916,916,763,1017,920,True
decision,Climate:h4:f2:o917,917,763,1017,921,True
decision,Climate:h4:f2:o918,918,763,1017,922,True
decision,Climate:h4:f2:o919,919,763,1017,923,True
decision,Climate:h4:f2:o920,920,763,1017,924,True
decision,Climate:h4:f2:o921,921,763,1017,925,True
decision,Climate:h4:f2:o922,922,763,1017,926,True
decision,Climate:h4:f2:o923,923,763,1017,927,True
decision,Climate:h4:f2:o924,924,763,1017,928,True
decision,Climate:h4:f2:o925,925,763,1017,929,True
decision,Climate:h4:f2:o926,926,763,1017,930,True
decision,Climate:h4:f2:o927,927,763,1017,931,True
decision,Climate:h4:f2:o928,928,763,1017,932,True
decision,Climate:h4:f2:o929,929,763,1017,933,True
decision,Climate:h4:f2:o930,930,763,1017,934,True
decision,Climate:h4:f2:o931,931,763,1017,935,True
decision,Climate:h4:f2:o932,932,763,1017,936,True
decision,Climate:h4:f2:o933,933,763,1017,937,True
decision,Climate:h4:f2:o934,934,763,1017,938,True
decision,Climate:h4:f2:o935,935,763,1017,939,True
decision,Climate:h4:f2:o936,936,763,1017,940,True
decision,Climate:h4:f2:o937,937,763,1017,941,True
decision,Climate:h4:f2:o938,938,763,1017,942,True
decision,Climate:h4:f2:o939,939,763,1017,943,True
decision,Climate:h4:f2:o940,940,763,1017,944,True
decision,Climate:h4:f2:o941,941,763,1017,945,True
decision,Climate:h4:f2:o942,942,763,1017,946,True
decision,Climate:h4:f2:o943,943,763,1017,947,True
decision,Climate:h4:f2:o944,944,763,1017,948,True
decision,Climate:h4:f2:o945,945,763,1017,949,True
decision,Climate:h4:f2:o946,946,763,1017,950,True
decision,Climate:h4:f2:o947,947,763,1017,951,True
decision,Climate:h4:f2:o948,948,763,1017,952,True
decision,Climate:h4:f2:o949,949,763,1017,953,True
decision,Climate:h4:f2:o950,950,763,1017,954,True
decision,Climate:h4:f2:o951,951,763,1017,955,True
decision,Climate:h4:f2:o952,952,763,1017,956,True
decision,Climate:h4:f2:o953,953,763,1017,957,True
decision,Climate:h4:f2:o954,954,763,1017,958,True
decision,Climate:h4:f2:o955,955,763,1017,959,True
decision,Climate:h4:f2:o956,956,763,1017,960,True
decision,Climate:h4:f2:o957,957,763,1017,961,True
decision,Climate:h4:f2:o958,958,763,1017,962,True
decision,Climate:h4:f2:o959,959,763,1017,963,True
decision,Climate:h4:f2:o960,960,763,1017,964,True
decision,Climate:h4:f2:o961,961,763,1017,965,True
decision,Climate:h4:f2:o962,962,763,1017,966,True
decision,Climate:h4:f2:o963,963,763,1017,967,True
decision,Climate:h4:f2:o964,964,763,1017,968,True
decision,Climate:h4:f2:o965,965,763,1017,969,True
decision,Climate:h4:f2:o966,966,763,1017,970,True
decision,Climate:h4:f2:o967,967,763,1017,971,True
decision,Climate:h4:f2:o968,968,763,1017,972,True
decision,Climate:h4:f2:o969,969,763,1017,973,True
decision,Climate:h4:f2:o970,970,763,1017,974,True
decision,Climate:h4:f2:o971,971,763,1017,975,True
decision,Climate:h4:f2:o972,972,763,1017,976,True
decision,Climate:h4:f2:o973,973,763,1017,977,True
decision,Climate:h4:f2:o974,974,763,1017,978,True
decision,Climate:h4:f2:o975,975,763,1017,979,True
decision,Climate:h4:f2:o976,976,763,1017,980,True
decision,Climate:h4:f2:o977,977,763,1017,981,True
decision,Climate:h4:f2:o978,978,763,1017,982,True
decision,Climate:h4:f2:o979,979,763,1017,983,True
decision,Climate:h4:f2:o980,980,763,1017,984,True
decision,Climate:h4:f2:o981,981,763,1017,985,True
decision,Climate:h4:f2:o982,982,763,1017,986,True
decision,Climate:h4:f2:o983,983,763,1017,987,True
decision,Climate:h4:f2:o984,984,763,1017,988,True
decision,Climate:h4:f2:o985,985,763,1017,989,True
decision,Climate:h4:f2:o986,986,763,1017,990,True
decision,Climate:h4:f2:o987,987,763,1017,991,True
decision,Climate:h4:f2:o988,988,763,1017,992,True
decision,Climate:h4:f2:o989,989,763,1017,993,True
decision,Climate:h4:f2:o990,990,763,1017,994,True
decision,Climate:h4:f2:o991,991,763,1017,995,True
decision,Climate:h4:f2:o992,992,763,1017,996,True
decision,Climate:h4:f2:o993,993,763,1017,997,True
decision,Climate:h4:f2:o994,994,763,1017,998,True
decision,Climate:h4:f2:o995,995,763,1017,999,True
decision,Climate:h4:f2:o996,996,763,1017,1000,True
decision,Climate:h4:f2:o997,997,763,1017,1001,True
decision,Climate:h4:f2:o998,998,763,1017,1002,True
decision,Climate:h4:f2:o999,999,763,1017,1003,True
decision,Climate:h4:f2:o1000,1000,763,1017,1004,True
decision,Climate:h4:f2:o1001,1001,763,1017,1005,True
decision,Climate:h4:f2:o1002,1002,763,1017,1006,True
decision,Climate:h4:f2:o1003,1003,763,1017,1007,True
decision,Climate:h4:f2:o1004,1004,763,1017,1008,True
decision,Climate:h4:f2:o1005,1005,763,1017,1009,True
decision,Climate:h4:f2:o1006,1006,763,1017,1010,True
decision,Climate:h4:f2:o1007,1007,763,1017,1011,True
decision,Climate:h4:f2:o1008,1008,763,1017,1012,True
decision,Climate:h4:f2:o1009,1009,763,1017,1013,True
decision,Climate:h4:f2:o1010,1010,763,1017,1014,True
decision,Climate:h4:f2:o1011,1011,763,1017,1015,True
decision,Climate:h4:f2:o1012,1012,763,1017,1016,True
decision,Climate:h4:f2:o1013,1013,763,1017,1017,True
test,Climate:h4:f2:o1017,1017,1017,1144,1021,True
test,Climate:h4:f2:o1018,1018,1017,1144,1022,True
test,Climate:h4:f2:o1019,1019,1017,1144,1023,True
test,Climate:h4:f2:o1020,1020,1017,1144,1024,True
test,Climate:h4:f2:o1021,1021,1017,1144,1025,True
test,Climate:h4:f2:o1022,1022,1017,1144,1026,True
test,Climate:h4:f2:o1023,1023,1017,1144,1027,True
test,Climate:h4:f2:o1024,1024,1017,1144,1028,True
test,Climate:h4:f2:o1025,1025,1017,1144,1029,True
test,Climate:h4:f2:o1026,1026,1017,1144,1030,True
test,Climate:h4:f2:o1027,1027,1017,1144,1031,True
test,Climate:h4:f2:o1028,1028,1017,1144,1032,True
test,Climate:h4:f2:o1029,1029,1017,1144,1033,True
test,Climate:h4:f2:o1030,1030,1017,1144,1034,True
test,Climate:h4:f2:o1031,1031,1017,1144,1035,True
test,Climate:h4:f2:o1032,1032,1017,1144,1036,True
test,Climate:h4:f2:o1033,1033,1017,1144,1037,True
test,Climate:h4:f2:o1034,1034,1017,1144,1038,True
test,Climate:h4:f2:o1035,1035,1017,1144,1039,True
test,Climate:h4:f2:o1036,1036,1017,1144,1040,True
test,Climate:h4:f2:o1037,1037,1017,1144,1041,True
test,Climate:h4:f2:o1038,1038,1017,1144,1042,True
test,Climate:h4:f2:o1039,1039,1017,1144,1043,True
test,Climate:h4:f2:o1040,1040,1017,1144,1044,True
test,Climate:h4:f2:o1041,1041,1017,1144,1045,True
test,Climate:h4:f2:o1042,1042,1017,1144,1046,True
test,Climate:h4:f2:o1043,1043,1017,1144,1047,True
test,Climate:h4:f2:o1044,1044,1017,1144,1048,True
test,Climate:h4:f2:o1045,1045,1017,1144,1049,True
test,Climate:h4:f2:o1046,1046,1017,1144,1050,True
test,Climate:h4:f2:o1047,1047,1017,1144,1051,True
test,Climate:h4:f2:o1048,1048,1017,1144,1052,True
test,Climate:h4:f2:o1049,1049,1017,1144,1053,True
test,Climate:h4:f2:o1050,1050,1017,1144,1054,True
test,Climate:h4:f2:o1051,1051,1017,1144,1055,True
test,Climate:h4:f2:o1052,1052,1017,1144,1056,True
test,Climate:h4:f2:o1053,1053,1017,1144,1057,True
test,Climate:h4:f2:o1054,1054,1017,1144,1058,True
test,Climate:h4:f2:o1055,1055,1017,1144,1059,True
test,Climate:h4:f2:o1056,1056,1017,1144,1060,True
test,Climate:h4:f2:o1057,1057,1017,1144,1061,True
test,Climate:h4:f2:o1058,1058,1017,1144,1062,True
test,Climate:h4:f2:o1059,1059,1017,1144,1063,True
test,Climate:h4:f2:o1060,1060,1017,1144,1064,True
test,Climate:h4:f2:o1061,1061,1017,1144,1065,True
test,Climate:h4:f2:o1062,1062,1017,1144,1066,True
test,Climate:h4:f2:o1063,1063,1017,1144,1067,True
test,Climate:h4:f2:o1064,1064,1017,1144,1068,True
test,Climate:h4:f2:o1065,1065,1017,1144,1069,True
test,Climate:h4:f2:o1066,1066,1017,1144,1070,True
test,Climate:h4:f2:o1067,1067,1017,1144,1071,True
test,Climate:h4:f2:o1068,1068,1017,1144,1072,True
test,Climate:h4:f2:o1069,1069,1017,1144,1073,True
test,Climate:h4:f2:o1070,1070,1017,1144,1074,True
test,Climate:h4:f2:o1071,1071,1017,1144,1075,True
test,Climate:h4:f2:o1072,1072,1017,1144,1076,True
test,Climate:h4:f2:o1073,1073,1017,1144,1077,True
test,Climate:h4:f2:o1074,1074,1017,1144,1078,True
test,Climate:h4:f2:o1075,1075,1017,1144,1079,True
test,Climate:h4:f2:o1076,1076,1017,1144,1080,True
test,Climate:h4:f2:o1077,1077,1017,1144,1081,True
test,Climate:h4:f2:o1078,1078,1017,1144,1082,True
test,Climate:h4:f2:o1079,1079,1017,1144,1083,True
test,Climate:h4:f2:o1080,1080,1017,1144,1084,True
test,Climate:h4:f2:o1081,1081,1017,1144,1085,True
test,Climate:h4:f2:o1082,1082,1017,1144,1086,True
test,Climate:h4:f2:o1083,1083,1017,1144,1087,True
test,Climate:h4:f2:o1084,1084,1017,1144,1088,True
test,Climate:h4:f2:o1085,1085,1017,1144,1089,True
test,Climate:h4:f2:o1086,1086,1017,1144,1090,True
test,Climate:h4:f2:o1087,1087,1017,1144,1091,True
test,Climate:h4:f2:o1088,1088,1017,1144,1092,True
test,Climate:h4:f2:o1089,1089,1017,1144,1093,True
test,Climate:h4:f2:o1090,1090,1017,1144,1094,True
test,Climate:h4:f2:o1091,1091,1017,1144,1095,True
test,Climate:h4:f2:o1092,1092,1017,1144,1096,True
test,Climate:h4:f2:o1093,1093,1017,1144,1097,True
test,Climate:h4:f2:o1094,1094,1017,1144,1098,True
test,Climate:h4:f2:o1095,1095,1017,1144,1099,True
test,Climate:h4:f2:o1096,1096,1017,1144,1100,True
test,Climate:h4:f2:o1097,1097,1017,1144,1101,True
test,Climate:h4:f2:o1098,1098,1017,1144,1102,True
test,Climate:h4:f2:o1099,1099,1017,1144,1103,True
test,Climate:h4:f2:o1100,1100,1017,1144,1104,True
test,Climate:h4:f2:o1101,1101,1017,1144,1105,True
test,Climate:h4:f2:o1102,1102,1017,1144,1106,True
test,Climate:h4:f2:o1103,1103,1017,1144,1107,True
test,Climate:h4:f2:o1104,1104,1017,1144,1108,True
test,Climate:h4:f2:o1105,1105,1017,1144,1109,True
test,Climate:h4:f2:o1106,1106,1017,1144,1110,True
test,Climate:h4:f2:o1107,1107,1017,1144,1111,True
test,Climate:h4:f2:o1108,1108,1017,1144,1112,True
test,Climate:h4:f2:o1109,1109,1017,1144,1113,True
test,Climate:h4:f2:o1110,1110,1017,1144,1114,True
test,Climate:h4:f2:o1111,1111,1017,1144,1115,True
test,Climate:h4:f2:o1112,1112,1017,1144,1116,True
test,Climate:h4:f2:o1113,1113,1017,1144,1117,True
test,Climate:h4:f2:o1114,1114,1017,1144,1118,True
test,Climate:h4:f2:o1115,1115,1017,1144,1119,True
test,Climate:h4:f2:o1116,1116,1017,1144,1120,True
test,Climate:h4:f2:o1117,1117,1017,1144,1121,True
test,Climate:h4:f2:o1118,1118,1017,1144,1122,True
test,Climate:h4:f2:o1119,1119,1017,1144,1123,True
test,Climate:h4:f2:o1120,1120,1017,1144,1124,True
test,Climate:h4:f2:o1121,1121,1017,1144,1125,True
