candidate_id,segment,origin_id,step,mine,master,abs_err,exact_match
Last,decision,Agriculture:h12:f1:o349,1,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,2,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,3,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,4,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,5,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,6,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,7,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,8,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,9,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,10,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,11,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o349,12,2.9051945209503174,2.9051945209503174,0.0,1
Last,decision,Agriculture:h12:f1:o350,1,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,2,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,3,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,4,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,5,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,6,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,7,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,8,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,9,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,10,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,11,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o350,12,2.7166924476623535,2.7166924476623535,0.0,1
Last,decision,Agriculture:h12:f1:o351,1,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,2,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,3,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,4,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,5,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,6,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,7,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,8,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,9,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,10,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,11,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o351,12,2.253378391265869,2.253378391265869,0.0,1
Last,decision,Agriculture:h12:f1:o352,1,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,2,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,3,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,4,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,5,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,6,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,7,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,8,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,9,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,10,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,11,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o352,12,2.799194097518921,2.799194097518921,0.0,1
Last,decision,Agriculture:h12:f1:o353,1,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,2,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,3,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,4,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,5,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,6,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,7,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,8,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,9,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,10,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,11,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o353,12,3.0137109756469727,3.0137109756469727,0.0,1
Last,decision,Agriculture:h12:f1:o354,1,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,2,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,3,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,4,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,5,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,6,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,7,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,8,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,9,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,10,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,11,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o354,12,2.8452587127685547,2.8452587127685547,0.0,1
Last,decision,Agriculture:h12:f1:o355,1,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,2,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,3,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,4,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,5,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,6,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,7,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,8,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,9,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,10,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,11,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o355,12,2.4324827194213867,2.4324827194213867,0.0,1
Last,decision,Agriculture:h12:f1:o356,1,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,2,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,3,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,4,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,5,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,6,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,7,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,8,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,9,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,10,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,11,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o356,12,2.542151927947998,2.542151927947998,0.0,1
Last,decision,Agriculture:h12:f1:o357,1,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,2,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,3,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,4,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,5,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,6,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,7,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,8,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,9,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,10,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,11,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o357,12,2.495338201522827,2.495338201522827,0.0,1
Last,decision,Agriculture:h12:f1:o358,1,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,2,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,3,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,4,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,5,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,6,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,7,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,8,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,9,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,10,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,11,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o358,12,2.355901002883911,2.355901002883911,0.0,1
Last,decision,Agriculture:h12:f1:o359,1,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,2,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,3,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,4,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,5,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,6,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,7,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,8,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,9,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,10,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,11,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o359,12,2.4021313190460205,2.4021313190460205,0.0,1
Last,decision,Agriculture:h12:f1:o360,1,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,2,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,3,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,4,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,5,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,6,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,7,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,8,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,9,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,10,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,11,2.4217190742492676,2.4217190742492676,0.0,1
Last,decision,Agriculture:h12:f1:o360,12,2.4217190742492676,2.4217190742492676,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,1,1.5127370357513428,1.5127370357513428,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,2,1.2361096143722534,1.2361096143722534,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,3,1.162378191947937,1.162378191947937,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,4,1.3066118955612183,1.3066118955612183,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,5,1.2081239223480225,1.2081239223480225,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,6,1.2280367612838745,1.2280367612838745,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,7,1.0407482385635376,1.0407482385635376,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,8,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,9,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,10,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,11,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o212,12,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,1,1.2361096143722534,1.2361096143722534,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,2,1.162378191947937,1.162378191947937,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,3,1.3066118955612183,1.3066118955612183,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,4,1.2081239223480225,1.2081239223480225,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,5,1.2280367612838745,1.2280367612838745,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,6,1.0407482385635376,1.0407482385635376,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,7,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,8,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,9,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,10,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,11,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o213,12,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,1,1.162378191947937,1.162378191947937,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,2,1.3066118955612183,1.3066118955612183,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,3,1.2081239223480225,1.2081239223480225,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,4,1.2280367612838745,1.2280367612838745,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,5,1.0407482385635376,1.0407482385635376,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,6,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,7,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,8,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,9,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,10,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,11,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o214,12,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,1,1.3066118955612183,1.3066118955612183,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,2,1.2081239223480225,1.2081239223480225,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,3,1.2280367612838745,1.2280367612838745,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,4,1.0407482385635376,1.0407482385635376,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,5,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,6,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,7,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,8,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,9,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,10,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,11,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o215,12,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,1,1.2081239223480225,1.2081239223480225,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,2,1.2280367612838745,1.2280367612838745,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,3,1.0407482385635376,1.0407482385635376,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,4,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,5,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,6,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,7,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,8,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,9,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,10,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,11,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o216,12,0.9810096025466919,0.9810096025466919,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,1,1.2280367612838745,1.2280367612838745,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,2,1.0407482385635376,1.0407482385635376,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,3,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,4,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,5,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,6,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,7,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,8,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,9,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,10,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,11,0.9810096025466919,0.9810096025466919,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o217,12,1.2560224533081055,1.2560224533081055,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,1,1.0407482385635376,1.0407482385635376,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,2,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,3,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,4,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,5,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,6,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,7,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,8,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,9,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,10,0.9810096025466919,0.9810096025466919,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,11,1.2560224533081055,1.2560224533081055,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o218,12,1.1058686971664429,1.1058686971664429,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,1,1.0138388872146606,1.0138388872146606,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,2,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,3,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,4,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,5,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,6,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,7,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,8,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,9,0.9810096025466919,0.9810096025466919,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,10,1.2560224533081055,1.2560224533081055,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,11,1.1058686971664429,1.1058686971664429,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o219,12,1.0897231101989746,1.0897231101989746,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,1,1.1774473190307617,1.1774473190307617,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,2,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,3,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,4,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,5,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,6,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,7,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,8,0.9810096025466919,0.9810096025466919,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,9,1.2560224533081055,1.2560224533081055,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,10,1.1058686971664429,1.1058686971664429,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,11,1.0897231101989746,1.0897231101989746,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o220,12,1.1650691032409668,1.1650691032409668,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,1,1.1763709783554077,1.1763709783554077,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,2,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,3,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,4,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,5,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,6,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,7,0.9810096025466919,0.9810096025466919,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,8,1.2560224533081055,1.2560224533081055,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,9,1.1058686971664429,1.1058686971664429,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,10,1.0897231101989746,1.0897231101989746,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,11,1.1650691032409668,1.1650691032409668,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o221,12,1.1575344800949097,1.1575344800949097,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,1,1.259251594543457,1.259251594543457,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,2,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,3,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,4,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,5,1.1672217845916748,1.1672217845916748,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,6,0.9810096025466919,0.9810096025466919,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,7,1.2560224533081055,1.2560224533081055,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,8,1.1058686971664429,1.1058686971664429,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,9,1.0897231101989746,1.0897231101989746,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,10,1.1650691032409668,1.1650691032409668,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,11,1.1575344800949097,1.1575344800949097,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o222,12,1.3464375734329224,1.3464375734329224,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o223,1,1.0504355430603027,1.0504355430603027,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o223,2,1.2183494567871094,1.2183494567871094,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o223,3,1.0089952945709229,1.0089952945709229,0.0,1
SeasonalNaive,calibration,Agriculture:h12:f1:o223,4,1.1672217845916748,1.1672217845916748,0.0,1
